Datetime,Distance,Flow Rate,humidity,rain,soil_moisture,temperature
2024/12/25 17:16:10,2.34,0.35,57.12,0.0,8.66,32.76
2024/12/25 17:16:15,2.34,0.43,59.3,0.0,9.0,30.15
2024/12/25 17:16:20,2.35,0.21,59.61,0.0,7.78,32.43
2024/12/25 17:16:25,2.34,0.23,58.27,0.0,5.91,32.02
2024/12/25 17:16:30,2.35,0.29,59.97,0.0,9.22,30.89
2024/12/25 17:16:35,2.34,0.27,51.92,0.0,7.12,32.84
2024/12/25 17:16:40,2.33,0.48,50.53,0.0,8.47,29.59
2024/12/25 17:16:45,2.33,0.28,58.15,0.0,7.74,29.11
2024/12/25 17:16:50,2.34,0.31,59.85,0.0,8.69,32.02
2024/12/25 17:16:55,2.34,0.47,57.14,0.0,8.12,31.27
2024/12/25 17:17:00,2.35,0.46,52.29,0.0,9.14,31.17
2024/12/25 17:17:05,2.36,0.35,57.56,0.0,9.82,29.94
2024/12/25 17:17:10,2.36,0.38,59.66,0.0,6.72,29.55
2024/12/25 17:17:15,2.36,0.23,54.06,0.0,6.74,31.43
2024/12/25 17:17:20,2.37,0.22,55.3,0.0,5.58,29.13
2024/12/25 17:17:25,2.37,0.25,54.95,0.0,6.03,32.84
2024/12/25 17:17:30,2.37,0.36,54.24,0.0,5.98,32.0
2024/12/25 17:17:35,2.38,0.4,58.86,0.0,6.16,32.14
2024/12/25 17:17:40,2.37,0.45,57.37,0.0,9.22,29.79
2024/12/25 17:17:45,2.37,0.3,58.33,0.0,8.5,31.69
2024/12/25 17:17:50,2.37,0.39,50.94,0.0,8.14,29.98
2024/12/25 17:17:55,2.37,0.45,59.24,0.0,6.05,32.39
2024/12/25 17:18:00,2.36,0.42,56.52,0.0,5.26,30.69
2024/12/25 17:18:05,2.36,0.39,51.16,0.0,9.17,30.8
2024/12/25 17:18:10,2.35,0.32,58.31,0.0,6.29,29.14
2024/12/25 17:18:15,2.34,0.45,53.43,0.0,8.46,30.23
2024/12/25 17:18:20,2.34,0.21,58.14,0.0,8.26,30.06
2024/12/25 17:18:25,2.35,0.4,51.81,0.0,7.52,29.66
2024/12/25 17:18:30,2.34,0.24,58.95,0.0,9.3,29.61
2024/12/25 17:18:35,2.34,0.33,51.1,0.0,6.61,32.11
2024/12/25 17:18:40,2.34,0.3,56.56,0.0,7.9,32.44
2024/12/25 17:18:45,2.34,0.21,55.82,0.0,5.89,31.26
2024/12/25 17:18:50,2.34,0.38,54.73,0.0,7.87,31.66
2024/12/25 17:18:55,2.35,0.28,53.6,0.0,7.08,31.07
2024/12/25 17:19:00,2.35,0.2,55.66,0.0,8.38,32.77
2024/12/25 17:19:05,2.34,0.39,50.33,0.0,5.06,29.68
2024/12/25 17:19:10,2.34,0.47,54.5,0.0,8.53,30.49
2024/12/25 17:19:15,2.34,0.45,54.38,0.0,8.19,30.85
2024/12/25 17:19:20,2.33,0.5,52.7,0.0,9.8,30.43
2024/12/25 17:19:25,2.33,0.3,56.58,0.0,9.08,32.7
2024/12/25 17:19:30,2.32,0.24,51.04,0.0,5.09,32.43
2024/12/25 17:19:35,2.33,0.43,56.13,0.0,9.64,29.42
2024/12/25 17:19:40,2.34,0.47,58.83,0.0,8.03,32.9
2024/12/25 17:19:45,2.34,0.33,56.87,0.0,5.61,32.57
2024/12/25 17:19:50,2.34,0.22,52.75,0.0,7.58,31.63
2024/12/25 17:19:55,2.35,0.33,53.99,0.0,8.25,32.76
2024/12/25 17:20:00,2.34,0.24,52.53,0.0,5.31,32.59
2024/12/25 17:20:05,2.34,0.38,59.13,0.0,9.98,30.53
2024/12/25 17:20:10,2.33,0.31,50.52,0.0,6.02,30.48
2024/12/25 17:20:15,2.33,0.35,54.2,0.0,6.03,31.5
2024/12/25 17:20:20,2.32,0.38,51.97,0.0,8.16,31.35
2024/12/25 17:20:25,2.32,0.27,51.49,0.0,8.25,31.57
2024/12/25 17:20:30,2.33,0.37,57.02,0.0,5.18,32.67
2024/12/25 17:20:35,2.33,0.35,59.67,0.0,8.64,29.08
2024/12/25 17:20:40,2.34,0.41,55.18,0.0,7.34,31.11
2024/12/25 17:20:45,2.34,0.43,59.95,0.0,6.43,30.77
2024/12/25 17:20:50,2.33,0.48,53.87,0.0,6.47,29.04
2024/12/25 17:20:55,2.34,0.39,56.53,0.0,6.99,29.98
2024/12/25 17:21:00,2.35,0.29,57.6,0.0,9.94,30.97
2024/12/25 17:21:05,2.34,0.46,59.08,0.0,6.28,30.72
2024/12/25 17:21:10,2.34,0.27,56.44,0.0,5.24,30.52
2024/12/25 17:21:15,2.33,0.33,55.78,0.0,7.02,30.49
2024/12/25 17:21:20,2.33,0.25,59.66,0.0,8.37,29.44
2024/12/25 17:21:25,2.34,0.23,53.13,0.0,7.56,30.39
2024/12/25 17:21:30,2.34,0.22,51.49,0.0,6.62,32.26
2024/12/25 17:21:35,2.34,0.31,57.47,0.0,6.56,29.93
2024/12/25 17:21:40,2.35,0.21,55.6,0.0,7.2,31.59
2024/12/25 17:21:45,2.34,0.35,52.22,0.0,5.95,32.67
2024/12/25 17:21:50,2.35,0.23,59.18,0.0,5.75,29.69
2024/12/25 17:21:55,2.36,0.37,58.32,0.0,5.65,29.2
2024/12/25 17:22:00,2.35,0.33,54.6,0.0,6.01,32.29
2024/12/25 17:22:05,2.35,0.45,58.25,0.0,8.22,32.29
2024/12/25 17:22:10,2.35,0.23,52.64,0.0,5.91,30.81
2024/12/25 17:22:15,2.36,0.34,51.61,0.0,7.28,30.41
2024/12/25 17:22:20,2.36,0.39,57.23,0.0,5.49,29.01
2024/12/25 17:22:25,2.35,0.36,54.69,0.0,5.35,31.77
2024/12/25 17:22:30,2.36,0.47,58.25,0.0,5.73,30.57
2024/12/25 17:22:35,2.36,0.35,53.42,0.0,7.62,32.33
2024/12/25 17:22:40,2.35,0.23,54.12,0.0,9.68,32.73
2024/12/25 17:22:45,2.35,0.47,59.48,0.0,5.07,32.13
2024/12/25 17:22:50,2.34,0.44,56.8,0.0,9.58,31.06
2024/12/25 17:22:55,2.34,0.37,51.49,0.0,7.19,31.41
2024/12/25 17:23:00,2.34,0.4,54.77,0.0,6.22,31.06
2024/12/25 17:23:05,2.33,0.48,51.92,0.0,6.09,32.68
2024/12/25 17:23:10,2.34,0.26,54.09,0.0,9.54,31.66
2024/12/25 17:23:15,2.34,0.35,55.72,0.0,7.68,31.18
2024/12/25 17:23:20,2.34,0.3,58.04,0.0,8.14,29.28
2024/12/25 17:23:25,2.34,0.3,55.62,0.0,6.75,30.08
2024/12/25 17:23:30,2.33,0.33,50.56,0.0,6.91,31.7
2024/12/25 17:23:35,2.34,0.44,51.81,0.0,9.35,32.33
2024/12/25 17:23:40,2.34,0.34,52.88,0.0,5.55,29.01
2024/12/25 17:23:45,2.35,0.31,56.75,0.0,6.26,32.28
2024/12/25 17:23:50,2.34,0.44,58.87,0.0,6.0,32.91
2024/12/25 17:23:55,2.34,0.44,52.5,0.0,8.26,29.26
2024/12/25 17:24:00,2.35,0.23,53.34,0.0,8.05,31.79
2024/12/25 17:24:05,2.34,0.24,58.78,0.0,5.38,31.5
2024/12/25 17:24:10,2.34,0.4,51.5,0.0,6.38,30.02
2024/12/25 17:24:15,2.33,0.24,52.74,0.0,9.62,30.76
2024/12/25 17:24:20,2.34,0.25,59.04,0.0,9.32,29.46
2024/12/25 17:24:25,2.34,0.47,58.17,0.0,9.5,31.29
2024/12/25 17:24:30,2.34,0.26,54.32,0.0,7.33,31.81
2024/12/25 17:24:35,2.34,0.4,56.8,0.0,6.76,32.43
2024/12/25 17:24:40,2.33,0.39,59.08,0.0,8.2,29.61
2024/12/25 17:24:45,2.34,0.39,56.52,0.0,9.98,31.49
2024/12/25 17:24:50,2.33,0.46,59.33,0.0,7.31,29.1
2024/12/25 17:24:55,2.34,0.45,52.83,0.0,5.57,30.81
2024/12/25 17:25:00,2.34,0.33,54.65,0.0,6.1,32.06
2024/12/25 17:25:05,2.34,0.32,55.89,0.0,7.6,32.78
2024/12/25 17:25:10,2.33,0.31,54.37,0.0,7.57,30.85
2024/12/25 17:25:15,2.34,0.49,59.42,0.0,8.1,32.34
2024/12/25 17:25:20,2.34,0.31,50.65,0.0,8.11,32.72
2024/12/25 17:25:25,2.34,0.31,53.49,0.0,9.8,29.43
2024/12/25 17:25:30,2.34,0.5,50.23,0.0,8.28,31.93
2024/12/25 17:25:35,2.34,0.38,51.91,0.0,7.11,31.34
2024/12/25 17:25:40,2.33,0.3,57.6,0.0,7.43,32.47
2024/12/25 17:25:45,2.33,0.47,55.56,0.0,5.32,32.41
2024/12/25 17:25:50,2.32,0.31,51.85,0.0,9.09,32.27
2024/12/25 17:25:55,2.32,0.4,57.68,0.0,7.06,29.83
2024/12/25 17:26:00,2.32,0.35,53.01,0.0,6.13,32.29
2024/12/25 17:26:05,2.33,0.42,52.85,0.0,8.81,30.37
2024/12/25 17:26:10,2.32,0.2,53.61,0.0,5.08,31.06
2024/12/25 17:26:15,2.31,0.23,51.89,0.0,5.2,31.56
2024/12/25 17:26:20,2.31,0.49,59.67,0.0,5.58,30.9
2024/12/25 17:26:25,2.3,0.39,51.52,0.0,8.12,30.41
2024/12/25 17:26:30,2.31,0.27,54.11,0.0,6.82,30.21
2024/12/25 17:26:35,2.31,0.49,59.51,0.0,6.84,31.57
2024/12/25 17:26:40,2.31,0.39,58.88,0.0,9.99,32.31
2024/12/25 17:26:45,2.32,0.41,51.91,0.0,8.34,30.97
2024/12/25 17:26:50,2.32,0.37,59.24,0.0,5.35,29.29
2024/12/25 17:26:55,2.32,0.47,59.17,0.0,5.5,32.1
2024/12/25 17:27:00,2.32,0.4,52.88,0.0,8.43,29.75
2024/12/25 17:27:05,2.32,0.35,56.05,0.0,5.1,32.29
2024/12/25 17:27:10,2.33,0.32,51.11,0.0,8.84,29.47
2024/12/25 17:27:15,2.33,0.34,54.92,0.0,8.95,29.31
2024/12/25 17:27:20,2.33,0.39,58.48,0.0,6.17,30.03
2024/12/25 17:27:25,2.32,0.37,58.4,0.0,6.14,30.87
2024/12/25 17:27:30,2.32,0.48,57.45,0.0,8.28,29.31
2024/12/25 17:27:35,2.32,0.4,58.29,0.0,5.97,29.63
2024/12/25 17:27:40,2.31,0.35,50.61,0.0,6.5,32.12
2024/12/25 17:27:45,2.32,0.34,55.65,0.0,6.57,30.44
2024/12/25 17:27:50,2.32,0.48,56.55,0.0,8.05,29.9
2024/12/25 17:27:55,2.32,0.22,59.35,0.0,9.86,32.49
2024/12/25 17:28:00,2.33,0.2,50.58,0.0,9.38,30.58
2024/12/25 17:28:05,2.32,0.43,50.24,0.0,7.7,30.49
2024/12/25 17:28:10,2.33,0.5,55.27,0.0,5.27,30.51
2024/12/25 17:28:15,2.33,0.44,58.59,0.0,8.77,29.69
2024/12/25 17:28:20,2.33,0.37,55.86,0.0,8.59,30.96
2024/12/25 17:28:25,2.34,0.46,50.65,0.0,6.0,31.5
2024/12/25 17:28:30,2.34,0.47,56.26,0.0,7.74,30.67
2024/12/25 17:28:35,2.33,0.22,50.98,0.0,7.66,31.73
2024/12/25 17:28:40,2.33,0.26,52.71,0.0,5.41,29.61
2024/12/25 17:28:45,2.32,0.49,54.98,0.0,6.38,31.41
2024/12/25 17:28:50,2.31,0.3,55.71,0.0,9.93,30.71
2024/12/25 17:28:55,2.31,0.5,58.92,0.0,5.08,32.44
2024/12/25 17:29:00,2.3,0.4,56.8,0.0,8.86,32.49
2024/12/25 17:29:05,2.3,0.4,52.05,0.0,9.39,30.44
2024/12/25 17:29:10,2.3,0.21,53.31,0.0,9.38,32.62
2024/12/25 17:29:15,2.3,0.48,52.18,0.0,5.84,30.77
2024/12/25 17:29:20,2.3,0.4,51.64,0.0,6.73,32.53
2024/12/25 17:29:25,2.31,0.33,50.5,0.0,8.77,30.93
2024/12/25 17:29:30,2.31,0.44,53.19,0.0,8.65,30.37
2024/12/25 17:29:35,2.32,0.4,54.41,0.0,8.18,32.7
2024/12/25 17:29:40,2.32,0.3,52.03,0.0,8.28,31.15
2024/12/25 17:29:45,2.32,0.35,52.03,0.0,9.01,29.56
2024/12/25 17:29:50,2.32,0.27,54.57,0.0,9.44,32.9
2024/12/25 17:29:55,2.31,0.31,55.42,0.0,9.3,30.2
2024/12/25 17:30:00,2.31,0.28,50.79,0.0,9.03,29.31
2024/12/25 17:30:05,2.31,0.34,58.8,0.0,6.61,31.9
2024/12/25 17:30:10,2.31,0.48,56.91,0.0,7.2,31.15
2024/12/25 17:30:15,2.3,0.36,53.71,0.0,8.31,29.99
2024/12/25 17:30:20,2.3,0.21,59.02,0.0,6.02,31.47
2024/12/25 17:30:25,2.3,0.22,59.55,0.0,9.77,31.75
2024/12/25 17:30:30,2.3,0.41,57.59,0.0,8.01,32.81
2024/12/25 17:30:35,2.3,0.21,53.52,0.0,8.5,29.54
2024/12/25 17:30:40,2.31,0.27,55.99,0.0,9.56,30.52
2024/12/25 17:30:45,2.32,0.36,56.28,0.0,8.42,32.12
2024/12/25 17:30:50,2.32,0.44,54.65,0.0,6.04,29.69
2024/12/25 17:30:55,2.32,0.34,59.09,0.0,9.15,32.38
2024/12/25 17:31:00,2.31,0.44,57.83,0.0,7.84,29.71
2024/12/25 17:31:05,2.31,0.48,58.98,0.0,5.31,31.19
2024/12/25 17:31:10,2.3,0.43,51.89,0.0,5.31,31.14
2024/12/25 17:31:15,2.3,0.47,55.77,0.0,7.22,32.8
2024/12/25 17:31:20,2.3,0.29,55.4,0.0,9.56,30.5
2024/12/25 17:31:25,2.3,0.48,52.0,0.0,6.9,29.72
2024/12/25 17:31:30,2.3,0.3,54.33,0.0,9.72,30.76
2024/12/25 17:31:35,2.31,0.21,51.95,0.0,7.17,31.95
2024/12/25 17:31:40,2.31,0.32,53.83,0.0,5.87,29.0
2024/12/25 17:31:45,2.31,0.25,59.04,0.0,5.45,29.83
2024/12/25 17:31:50,2.32,0.35,50.72,0.0,6.01,30.17
2024/12/25 17:31:55,2.31,0.35,58.11,0.0,6.41,31.93
2024/12/25 17:32:00,2.31,0.48,50.68,0.0,6.06,29.52
2024/12/25 17:32:05,2.3,0.21,55.25,0.0,9.25,29.75
2024/12/25 17:32:10,2.31,0.45,53.45,0.0,7.95,31.13
2024/12/25 17:32:15,2.31,0.4,58.25,0.0,7.57,30.4
2024/12/25 17:32:20,2.31,0.44,59.08,0.0,7.05,31.85
2024/12/25 17:32:25,2.3,0.25,57.43,0.0,6.74,32.68
2024/12/25 17:32:30,2.3,0.29,50.69,0.0,5.35,31.28
2024/12/25 17:32:35,2.3,0.27,50.22,0.0,8.94,30.66
2024/12/25 17:32:40,2.3,0.26,51.31,0.0,8.22,32.72
2024/12/25 17:32:45,2.3,0.22,52.34,0.0,9.32,30.65
2024/12/25 17:32:50,2.3,0.32,50.6,0.0,9.56,32.44
2024/12/25 17:32:55,2.3,0.24,51.73,0.0,9.03,32.71
2024/12/25 17:33:00,2.3,0.29,58.25,0.0,8.39,32.16
2024/12/25 17:33:05,2.3,0.45,55.21,0.0,9.65,30.0
2024/12/25 17:33:10,2.31,0.29,57.6,0.0,6.46,30.98
2024/12/25 17:33:15,2.31,0.28,58.17,0.0,9.75,30.05
2024/12/25 17:33:20,2.31,0.3,52.32,0.0,7.36,32.48
2024/12/25 17:33:25,2.32,0.41,56.33,0.0,8.9,29.43
2024/12/25 17:33:30,2.33,0.44,58.14,0.0,7.66,31.63
2024/12/25 17:33:35,2.33,0.32,50.59,0.0,7.03,31.26
2024/12/25 17:33:40,2.32,0.44,50.92,0.0,7.78,30.59
2024/12/25 17:33:45,2.32,0.3,53.18,0.0,7.99,31.92
2024/12/25 17:33:50,2.32,0.3,56.54,0.0,9.91,31.74
2024/12/25 17:33:55,2.33,0.45,53.02,0.0,8.67,29.97
2024/12/25 17:34:00,2.32,0.27,58.89,0.0,9.91,31.44
2024/12/25 17:34:05,2.32,0.23,59.61,0.0,8.78,31.06
2024/12/25 17:34:10,2.32,0.4,50.28,0.0,7.08,29.82
2024/12/25 17:34:15,2.31,0.37,56.02,0.0,6.96,32.55
2024/12/25 17:34:20,2.31,0.25,53.48,0.0,5.62,30.16
2024/12/25 17:34:25,2.32,0.2,56.53,0.0,7.75,30.21
2024/12/25 17:34:30,2.32,0.4,57.29,0.0,9.94,30.78
2024/12/25 17:34:35,2.32,0.34,55.16,0.0,5.41,32.64
2024/12/25 17:34:40,2.33,0.31,58.25,0.0,6.66,32.49
2024/12/25 17:34:45,2.32,0.36,58.18,0.0,6.81,30.59
2024/12/25 17:34:50,2.32,0.44,56.14,0.0,9.19,32.15
2024/12/25 17:34:55,2.32,0.45,53.89,0.0,8.07,29.7
2024/12/25 17:35:00,2.33,0.47,54.58,0.0,8.02,31.75
2024/12/25 17:35:05,2.32,0.31,54.25,0.0,6.14,29.11
2024/12/25 17:35:10,2.33,0.46,57.89,0.0,5.45,29.33
2024/12/25 17:35:15,2.33,0.45,53.89,0.0,8.28,30.24
2024/12/25 17:35:20,2.33,0.34,55.49,0.0,8.51,30.56
2024/12/25 17:35:25,2.33,0.39,52.84,0.0,6.32,32.2
2024/12/25 17:35:30,2.33,0.41,58.69,0.0,9.81,30.06
2024/12/25 17:35:35,2.32,0.22,52.02,0.0,10.0,30.17
2024/12/25 17:35:40,2.32,0.48,56.25,0.0,6.74,30.9
2024/12/25 17:35:45,2.33,0.27,53.78,0.0,7.84,30.54
2024/12/25 17:35:50,2.33,0.49,54.62,0.0,7.86,30.84
2024/12/25 17:35:55,2.33,0.24,53.11,0.0,6.91,31.71
2024/12/25 17:36:00,2.33,0.31,56.57,0.0,6.71,29.13
2024/12/25 17:36:05,2.33,0.49,50.52,0.0,7.57,31.4
2024/12/25 17:36:10,2.34,0.43,58.86,0.0,8.24,31.44
2024/12/25 17:36:15,2.33,0.39,51.12,0.0,7.2,30.74
2024/12/25 17:36:20,2.33,0.27,51.92,0.0,7.58,32.83
2024/12/25 17:36:25,2.32,0.48,53.1,0.0,7.94,29.7
2024/12/25 17:36:30,2.32,0.48,52.04,0.0,6.33,30.75
2024/12/25 17:36:35,2.32,0.32,57.59,0.0,9.92,31.89
2024/12/25 17:36:40,2.32,0.42,57.27,0.0,9.01,30.14
2024/12/25 17:36:45,2.33,0.27,50.63,0.0,8.56,31.39
2024/12/25 17:36:50,2.33,0.27,59.69,0.0,8.22,30.08
2024/12/25 17:36:55,2.33,0.32,57.68,0.0,6.78,32.64
2024/12/25 17:37:00,2.33,0.27,52.65,0.0,6.85,29.72
2024/12/25 17:37:05,2.34,0.41,54.31,0.0,9.31,31.83
2024/12/25 17:37:10,2.34,0.3,53.24,0.0,5.47,32.17
2024/12/25 17:37:15,2.34,0.27,54.63,0.0,6.02,29.38
2024/12/25 17:37:20,2.35,0.45,55.08,0.0,7.81,32.67
2024/12/25 17:37:25,2.35,0.38,50.47,0.0,9.1,29.16
2024/12/25 17:37:30,2.35,0.44,54.22,0.0,6.56,30.58
2024/12/25 17:37:35,2.34,0.48,51.59,0.0,6.2,30.99
2024/12/25 17:37:40,2.35,0.35,51.93,0.0,5.04,32.02
2024/12/25 17:37:45,2.35,0.37,54.74,0.0,8.01,29.6
2024/12/25 17:37:50,2.36,0.3,53.97,0.0,6.05,29.28
2024/12/25 17:37:55,2.35,0.25,58.64,0.0,7.97,32.26
2024/12/25 17:38:00,2.36,0.43,58.52,0.0,9.84,32.72
2024/12/25 17:38:05,2.35,0.33,57.51,0.0,9.4,32.52
2024/12/25 17:38:10,2.36,0.25,52.19,0.0,5.64,32.0
2024/12/25 17:38:15,2.37,0.23,58.72,0.0,5.78,31.1
2024/12/25 17:38:20,2.38,0.5,53.09,0.0,9.7,31.89
2024/12/25 17:38:25,2.37,0.4,58.48,0.0,8.51,29.19
2024/12/25 17:38:30,2.38,0.25,59.35,0.0,9.71,31.01
2024/12/25 17:38:35,2.38,0.25,50.83,0.0,8.08,32.65
2024/12/25 17:38:40,2.38,0.28,58.54,0.0,6.99,32.34
2024/12/25 17:38:45,2.39,0.43,54.82,0.0,9.05,31.9
2024/12/25 17:38:50,2.39,0.37,53.4,0.0,8.0,29.45
2024/12/25 17:38:55,2.39,0.4,56.35,0.0,8.6,32.21
2024/12/25 17:39:00,2.39,0.31,52.28,0.0,9.33,31.69
2024/12/25 17:39:05,2.39,0.22,52.0,0.0,5.38,29.33
2024/12/25 17:39:10,2.39,0.28,59.19,0.0,6.88,31.69
2024/12/25 17:39:15,2.39,0.23,56.64,0.0,6.61,30.57
2024/12/25 17:39:20,2.39,0.39,59.45,0.0,7.5,32.9
2024/12/25 17:39:25,2.39,0.48,59.66,0.0,6.47,29.51
2024/12/25 17:39:30,2.39,0.24,55.8,0.0,7.22,29.0
2024/12/25 17:39:35,2.39,0.41,52.84,0.0,5.64,32.63
2024/12/25 17:39:40,2.38,0.43,52.82,0.0,9.68,31.01
2024/12/25 17:39:45,2.38,0.44,51.32,0.0,9.43,32.69
2024/12/25 17:39:50,2.37,0.21,50.9,0.0,6.25,29.24
2024/12/25 17:39:55,2.37,0.33,59.65,0.0,7.97,29.34
2024/12/25 17:40:00,2.36,0.4,57.46,0.0,6.54,29.03
2024/12/25 17:40:05,2.36,0.44,52.79,0.0,7.53,30.71
2024/12/25 17:40:10,2.36,0.5,51.45,0.0,5.39,29.47
2024/12/25 17:40:15,2.35,0.33,59.08,0.0,5.42,29.7
2024/12/25 17:40:20,2.34,0.43,53.07,0.0,7.57,29.61
2024/12/25 17:40:25,2.35,0.47,50.5,0.0,5.01,32.36
2024/12/25 17:40:30,2.36,0.29,57.08,0.0,9.14,29.35
2024/12/25 17:40:35,2.36,0.28,50.25,0.0,6.86,30.23
2024/12/25 17:40:40,2.35,0.31,51.2,0.0,9.24,29.02
2024/12/25 17:40:45,2.36,0.24,53.97,0.0,7.23,29.93
2024/12/25 17:40:50,2.36,0.24,56.01,0.0,6.98,32.91
2024/12/25 17:40:55,2.37,0.23,53.33,0.0,7.26,31.34
2024/12/25 17:41:00,2.38,0.22,54.34,0.0,7.53,32.34
2024/12/25 17:41:05,2.39,0.38,55.64,0.0,9.27,29.99
2024/12/25 17:41:10,2.38,0.48,54.35,0.0,9.0,31.39
2024/12/25 17:41:15,2.38,0.36,53.35,0.0,6.15,31.78
2024/12/25 17:41:20,2.39,0.28,50.32,0.0,9.71,30.66
2024/12/25 17:41:25,2.39,0.25,55.08,0.0,7.8,29.03
2024/12/25 17:41:30,2.38,0.41,57.57,0.0,7.84,29.35
2024/12/25 17:41:35,2.37,0.37,57.71,0.0,6.81,29.48
2024/12/25 17:41:40,2.37,0.38,51.41,0.0,8.2,32.06
2024/12/25 17:41:45,2.37,0.25,56.57,0.0,7.35,29.84
2024/12/25 17:41:50,2.36,0.48,52.1,0.0,7.53,31.08
2024/12/25 17:41:55,2.36,0.38,59.09,0.0,6.72,29.33
2024/12/25 17:42:00,2.35,0.4,52.11,0.0,9.96,30.17
2024/12/25 17:42:05,2.34,0.35,54.89,0.0,8.1,32.95
2024/12/25 17:42:10,2.34,0.38,50.73,0.0,5.14,31.9
2024/12/25 17:42:15,2.34,0.39,50.59,0.0,5.5,32.59
2024/12/25 17:42:20,2.33,0.31,51.31,0.0,9.52,29.33
2024/12/25 17:42:25,2.33,0.38,55.3,0.0,6.58,31.73
2024/12/25 17:42:30,2.33,0.41,53.42,0.0,7.13,31.12
2024/12/25 17:42:35,2.32,0.4,56.96,0.0,5.28,30.27
2024/12/25 17:42:40,2.33,0.35,55.78,0.0,8.86,29.88
2024/12/25 17:42:45,2.33,0.36,52.86,0.0,9.02,29.74
2024/12/25 17:42:50,2.32,0.27,52.03,0.0,6.61,30.59
2024/12/25 17:42:55,2.32,0.43,53.46,0.0,9.21,32.19
2024/12/25 17:43:00,2.31,0.22,58.12,0.0,7.81,31.82
2024/12/25 17:43:05,2.3,0.35,51.75,0.0,5.4,29.87
2024/12/25 17:43:10,2.3,0.31,53.01,0.0,6.71,30.56
2024/12/25 17:43:15,2.31,0.35,54.79,0.0,5.82,31.49
2024/12/25 17:43:20,2.32,0.29,51.54,0.0,7.53,29.71
2024/12/25 17:43:25,2.31,0.22,57.56,0.0,9.85,29.99
2024/12/25 17:43:30,2.31,0.21,56.9,0.0,8.15,30.61
2024/12/25 17:43:35,2.32,0.49,52.38,0.0,6.52,29.44
2024/12/25 17:43:40,2.32,0.48,55.3,0.0,6.35,30.12
2024/12/25 17:43:45,2.32,0.4,55.22,0.0,6.09,29.01
2024/12/25 17:43:50,2.32,0.33,55.05,0.0,8.73,32.38
2024/12/25 17:43:55,2.33,0.28,52.71,0.0,5.3,30.24
2024/12/25 17:44:00,2.34,0.27,52.67,0.0,6.17,31.51
2024/12/25 17:44:05,2.35,0.21,53.47,0.0,6.11,32.25
2024/12/25 17:44:10,2.35,0.48,53.02,0.0,5.49,30.46
2024/12/25 17:44:15,2.34,0.44,52.07,0.0,6.43,30.47
2024/12/25 17:44:20,2.35,0.22,56.16,0.0,6.55,29.68
2024/12/25 17:44:25,2.34,0.48,59.27,0.0,7.93,31.17
2024/12/25 17:44:30,2.34,0.28,55.84,0.0,5.28,29.72
2024/12/25 17:44:35,2.34,0.34,59.84,0.0,9.46,30.53
2024/12/25 17:44:40,2.33,0.21,54.4,0.0,6.32,32.93
2024/12/25 17:44:45,2.33,0.39,50.63,0.0,8.04,32.86
2024/12/25 17:44:50,2.34,0.26,57.69,0.0,9.92,30.63
2024/12/25 17:44:55,2.33,0.25,58.28,0.0,7.35,31.86
2024/12/25 17:45:00,2.32,0.33,53.26,0.0,9.91,30.68
2024/12/25 17:45:05,2.33,0.48,50.36,0.0,5.02,32.74
2024/12/25 17:45:10,2.33,0.29,57.36,0.0,8.35,32.87
2024/12/25 17:45:15,2.33,0.42,51.79,0.0,5.6,31.76
2024/12/25 17:45:20,2.33,0.35,57.63,0.0,9.98,30.33
2024/12/25 17:45:25,2.33,0.45,54.16,0.0,6.76,29.31
2024/12/25 17:45:30,2.34,0.27,58.53,0.0,5.63,32.85
2024/12/25 17:45:35,2.34,0.34,50.29,0.0,8.49,32.72
2024/12/25 17:45:40,2.33,0.2,52.44,0.0,9.91,30.95
2024/12/25 17:45:45,2.34,0.42,58.54,0.0,9.22,30.84
2024/12/25 17:45:50,2.34,0.27,58.83,0.0,6.21,30.2
2024/12/25 17:45:55,2.33,0.23,50.14,0.0,6.97,30.8
2024/12/25 17:46:00,2.32,0.32,55.62,0.0,6.35,30.9
2024/12/25 17:46:05,2.31,0.27,53.94,0.0,6.03,32.14
2024/12/25 17:46:10,2.31,0.46,51.65,0.0,6.47,29.12
2024/12/25 17:46:15,2.31,0.22,57.58,0.0,9.92,30.54
2024/12/25 17:46:20,2.31,0.24,52.18,0.0,7.94,32.85
2024/12/25 17:46:25,2.31,0.46,58.7,0.0,8.18,30.81
2024/12/25 17:46:30,2.31,0.5,56.66,0.0,8.6,30.15
2024/12/25 17:46:35,2.31,0.38,59.77,0.0,6.58,29.76
2024/12/25 17:46:40,2.32,0.45,52.8,0.0,5.59,29.4
2024/12/25 17:46:45,2.32,0.34,51.14,0.0,5.24,29.69
2024/12/25 17:46:50,2.32,0.45,51.07,0.0,7.96,32.48
2024/12/25 17:46:55,2.33,0.43,56.97,0.0,9.41,30.48
2024/12/25 17:47:00,2.32,0.31,54.39,0.0,8.19,31.49
2024/12/25 17:47:05,2.32,0.28,55.54,0.0,5.7,32.75
2024/12/25 17:47:10,2.31,0.32,53.0,0.0,7.45,29.92
2024/12/25 17:47:15,2.31,0.23,50.35,0.0,9.37,29.94
2024/12/25 17:47:20,2.32,0.43,52.12,0.0,5.55,32.07
2024/12/25 17:47:25,2.33,0.45,53.04,0.0,6.2,31.92
2024/12/25 17:47:30,2.32,0.49,59.52,0.0,5.46,32.94
